geracao;minFitness;maxFitness;avgFitness;time
97712;5591;26361;10838;589.013096
97713;5591;25869;10576;589.017189
97714;5591;26348;11647;589.021164
97715;5591;26058;10645;589.024847
97716;5591;25976;10041;589.028562
97717;5591;26146;10991;589.032497
97718;5591;26341;11178;589.036248
97719;5591;26632;10224;589.040004
97720;5591;26538;10082;589.043673
97721;5591;26230;10932;589.048278
97722;5591;25975;11210;589.052070
97723;5591;26562;11316;589.056653
97724;5591;26216;11412;589.060834
97725;5591;26586;11039;589.064608
97726;5591;25953;10665;589.068361
97727;5591;25882;11135;589.072145
97728;5591;25883;10607;589.075960
97729;5591;26231;10839;589.079926
97730;5591;26418;10445;589.083729
97731;5591;26342;10785;589.087494
97732;5591;26555;10741;589.091280
97733;5591;26445;10148;589.095101
97734;5591;26111;10356;589.098770
97735;5591;25949;10785;589.103244
97736;5591;26374;12283;589.108201
97737;5591;26656;11112;589.112663
97738;5591;25921;10404;589.117501
97739;5591;26211;11207;589.121539
97740;5591;26288;11038;589.127161
97741;5591;25964;10213;589.133033
97742;5591;25980;10283;589.137913
97743;5591;26175;10909;589.143158
97744;5591;26051;10593;589.148608
97745;5591;26128;10657;589.155124
97746;5591;26127;10675;589.161074
97747;5591;26676;10507;589.168385
97748;5591;26423;10437;589.173304
97749;5591;25733;10750;589.177667
97750;5591;26196;11177;589.182333
97751;5591;25881;10517;589.186807
97752;5591;25676;11056;589.191043
97753;5591;26059;11264;589.195785
97754;5591;25727;11016;589.200849
97755;5591;26580;10975;589.205248
97756;5591;26205;10929;589.209563
97757;5591;26409;10975;589.215646
97758;5591;26302;10739;589.220332
97759;5591;26261;10914;589.224705
97760;5591;26182;11576;589.229792
97761;5591;26279;10594;589.234285
97762;5591;26129;11743;589.238806
97763;5591;26180;11414;589.243305
97764;5591;26301;10830;589.248170
97765;5591;26023;10602;589.252521
97766;5591;25884;10531;589.256820
97767;5591;25952;11085;589.261194
97768;5591;26151;11181;589.265626
97769;5591;26044;10860;589.270486
97770;5591;25999;11716;589.275228
97771;5591;26262;10541;589.279817
97772;5591;26122;10841;589.284271
97773;5591;26542;10766;589.289129
97774;5591;26457;11278;589.295255
97775;5591;26011;10751;589.301116
97776;5591;26138;10341;589.305326
97777;5591;26190;10223;589.309673
97778;5591;26388;11156;589.314569
97779;5591;26279;11850;589.319404
97780;5591;26670;10515;589.323846
97781;5591;26140;10853;589.329040
97782;5591;25960;11816;589.334230
97783;5591;26058;10609;589.339072
97784;5591;26011;10358;589.344708
97785;5591;25828;10599;589.351124
97786;5591;25895;10765;589.359093
97787;5591;25955;10578;589.368021
97788;5591;26170;11044;589.377255
97789;5591;26281;11061;589.386395
97790;5591;26257;10519;589.395820
97791;5591;26108;11145;589.405180
97792;5591;26093;10595;589.414839
97793;5591;26218;11422;589.424511
97794;5591;26322;10354;589.433702
97795;5591;26054;11820;589.442812
97796;5591;26063;10468;589.452012
97797;5591;26568;11579;589.461067
97798;5591;25861;11030;589.470399
97799;5591;26318;10950;589.479036
97800;5591;26407;12019;589.484157
97801;5591;26324;11201;589.489239
97802;5591;26306;11046;589.493684
97803;5591;25979;11502;589.499748
97804;5591;26458;10804;589.504713
97805;5591;26303;10111;589.509258
97806;5591;25766;10682;589.513973
97807;5591;26123;10662;589.518335
97808;5591;26276;10802;589.522989
97809;5591;26219;10305;589.528688
97810;5591;26328;10870;589.533052
97811;5591;25939;11001;589.537395
97812;5591;26680;10601;589.541769
97813;5591;25932;11285;589.546422
97814;5591;25783;10308;589.550928
97815;5591;26315;10407;589.555151
97816;5591;26626;10838;589.560010
97817;5591;26427;10894;589.565391
97818;5591;25950;11020;589.571122
97819;5591;25936;10099;589.576951
97820;5591;25856;10147;589.582669
97821;5591;26612;11080;589.588745
97822;5591;26279;10679;589.595304
97823;5591;25989;10738;589.602416
97824;5591;26618;11434;589.609736
97825;5591;26039;11423;589.617139
97826;5591;26015;10015;589.624446
97827;5591;25883;9940;589.631604
97828;5591;26555;10618;589.639116
97829;5591;26533;10844;589.646169
97830;5591;26138;10418;589.654409
97831;5591;26437;11034;589.663371
97832;5591;26194;11040;589.672593
97833;5591;25524;10181;589.681675
97834;5591;26489;11308;589.690145
97835;5591;26207;10409;589.697560
97836;5591;26283;10123;589.704818
97837;5591;26393;10782;589.712188
97838;5591;26405;11441;589.719706
97839;5591;26056;10833;589.725691
97840;5591;26454;11369;589.733093
97841;5591;25670;10838;589.740227
97842;5591;25882;10889;589.748145
97843;5591;26456;9859;589.755461
97844;5591;26003;10768;589.763784
97845;5591;26359;11241;589.771527
97846;5591;26196;11018;589.779072
97847;5591;25994;11122;589.785831
97848;5591;26467;10914;589.791682
97849;5591;25896;10590;589.796874
97850;5591;26072;10676;589.801585
97851;5591;26070;10496;589.805900
97852;5591;26076;10854;589.810121
97853;5591;25928;10249;589.814349
97854;5591;25842;10664;589.818526
97855;5591;25919;11353;589.822651
97856;5591;25803;10850;589.827109
97857;5591;26052;10912;589.831281
97858;5591;26480;11130;589.835518
97859;5591;26128;10662;589.840243
97860;5591;26333;10849;589.844525
97861;5591;26235;10777;589.850079
97862;5591;25702;10295;589.856242
97863;5591;26186;10803;589.863134
97864;5591;26093;10471;589.870633
97865;5591;26092;11681;589.878597
97866;5591;26258;11430;589.886227
97867;5591;26038;10781;589.893548
97868;5591;26221;11256;589.901977
97869;5591;25925;11077;589.909448
97870;5591;26244;10681;589.918449
97871;5591;26509;10630;589.927508
97872;5591;26092;10416;589.935002
97873;5591;25948;10466;589.942232
97874;5591;26267;11355;589.950721
97875;5591;26340;10839;589.958060
97876;5591;26336;10481;589.966751
97877;5591;26264;10313;589.974281
97878;5591;26592;10391;589.984349
97879;5591;26325;10230;589.992328
97880;5591;26108;11023;590.002056
97881;5591;25972;11104;590.008501
97882;5591;25920;10181;590.013982
97883;5591;25990;11613;590.019044
97884;5591;26607;11108;590.024798
97885;5591;26168;10810;590.031957
97886;5591;26094;10634;590.039338
97887;5591;26280;10556;590.045880
97888;5591;25989;10398;590.051107
97889;5591;26110;10494;590.057486
97890;5591;26056;11392;590.064343
97891;5591;26317;10446;590.070166
97892;5591;25929;10604;590.074908
97893;5591;26323;11640;590.079627
97894;5591;26371;11395;590.084542
97895;5591;25873;11373;590.089878
97896;5591;26363;11256;590.094738
97897;5591;26069;10897;590.099809
97898;5591;26059;11867;590.104645
97899;5591;25934;10547;590.109671
97900;5591;26094;10154;590.114183
97901;5591;26016;11165;590.119002
97902;5591;26632;10232;590.123610
97903;5591;25941;10842;590.128211
97904;5591;26048;11070;590.133442
97905;5591;25900;11281;590.139717
97906;5591;26081;11778;590.145296
97907;5591;25823;11065;590.150695
97908;5591;25936;10935;590.156897
97909;5591;26483;11162;590.163167
97910;5591;25815;11189;590.169198
97911;5591;26116;11180;590.176284
97912;5591;25963;10566;590.184008
97913;5591;26705;11067;590.189185
97914;5591;25996;10406;590.193643
97915;5591;25944;11129;590.199758
97916;5591;26241;11113;590.205322
97917;5591;26011;10853;590.211003
97918;5591;26593;10057;590.215734
97919;5591;26016;11127;590.220051
97920;5591;26426;10783;590.224291
97921;5591;26527;11363;590.228921
97922;5591;26109;12349;590.233878
97923;5591;26490;10733;590.243582
97924;5591;26280;11064;590.247878
97925;5591;26092;11225;590.252042
97926;5591;26538;10576;590.256531
97927;5591;25917;10572;590.261108
97928;5591;26257;10905;590.265490
97929;5591;26394;10581;590.269950
97930;5591;26425;10638;590.274577
97931;5591;26015;10615;590.279163
97932;5591;26482;11382;590.283760
97933;5591;26009;11252;590.288903
97934;5591;26154;11625;590.294671
97935;5591;25853;10298;590.299033
97936;5591;26467;10812;590.303824
97937;5591;25675;10515;590.309396
97938;5591;26126;11118;590.315019
97939;5591;26168;10957;590.320253
97940;5591;26198;10275;590.324350
97941;5591;26186;10725;590.328489
97942;5591;26222;11159;590.332929
97943;5591;26014;10530;590.337356
97944;5591;26449;10635;590.341695
97945;5591;26428;10638;590.346533
97946;5591;26057;10863;590.351019
97947;5591;26143;10702;590.355083
97948;5591;26514;10810;590.359179
97949;5591;26303;10295;590.363344
97950;5591;26513;10449;590.367384
97951;5591;26416;10692;590.371303
97952;5591;26289;10564;590.375257
97953;5591;26282;10514;590.379358
97954;5591;25797;10883;590.383421
97955;5591;26295;10921;590.387516
97956;5591;25988;10583;590.391536
97957;5591;26028;11019;590.395731
97958;5591;26414;10995;590.399806
97959;5591;26176;10855;590.403776
97960;5591;26384;11079;590.407846
97961;5591;26514;10545;590.412057
97962;5591;26082;10604;590.416956
97963;5591;26167;10877;590.421166
97964;5591;26349;11383;590.425671
97965;5591;25668;11165;590.430137
97966;5591;26326;11595;590.434366
97967;5591;25825;10515;590.438394
97968;5591;26520;10352;590.443097
97969;5591;26762;11113;590.447264
97970;5591;26193;11070;590.451376
97971;5591;26302;11396;590.455608
97972;5591;26527;11377;590.459914
97973;5591;25998;10764;590.464157
97974;5591;26224;10730;590.468220
97975;5591;26416;9961;590.472820
97976;5591;26452;10133;590.479116
97977;5591;25890;10300;590.485989
97978;5591;25969;10961;590.491882
97979;5591;26370;10711;590.498527
97980;5591;25795;10593;590.506720
97981;5591;26808;11230;590.515767
97982;5591;26027;11528;590.525053
97983;5591;25886;11476;590.534187
97984;5591;26700;10695;590.543335
97985;5591;26265;10655;590.553604
97986;5591;26149;10676;590.565838
97987;5591;26039;11860;590.575448
97988;5591;26283;10649;590.585015
97989;5591;26263;10264;590.594158
97990;5591;26290;12028;590.604454
97991;5591;25981;11151;590.614178
97992;5591;25706;10635;590.623976
97993;5591;26271;10844;590.634418
97994;5591;25907;10807;590.644736
97995;5591;26123;11328;590.658579
97996;5591;26075;10384;590.670314
97997;5591;26380;10467;590.682576
97998;5591;26186;10647;590.696427
97999;5591;26545;11490;590.709317
98000;5591;25802;10747;590.719543
98001;5591;26196;11238;590.729698
98002;5591;25818;10781;590.739738
98003;5591;26316;10406;590.749591
98004;5591;26752;10378;590.761464
98005;5591;26170;11871;590.772097
98006;5591;26484;10628;590.782497
98007;5591;26139;10765;590.793415
98008;5591;26452;10350;590.803856
98009;5591;26900;10896;590.814274
98010;5591;26139;10741;590.824742
98011;5591;25948;10762;590.835632
98012;5591;26478;11372;590.846087
98013;5591;26242;10279;590.856276
98014;5591;26146;10401;590.866427
98015;5591;26042;10385;590.876156
98016;5591;26038;10460;590.886146
98017;5591;25934;10316;590.895806
98018;5591;26567;10848;590.905618
98019;5591;26202;10575;590.915208
98020;5591;25794;11518;590.925297
98021;5591;26477;11973;590.935661
98022;5591;26001;10864;590.945658
98023;5591;26255;10470;590.955602
98024;5591;26014;10675;590.967768
98025;5585;26304;11270;590.978515
98026;5585;26482;10361;590.988998
98027;5585;25974;10645;590.999344
98028;5585;26111;10991;591.011812
98029;5585;26076;11429;591.022209
98030;5585;26111;10709;591.031972
98031;5585;26481;10784;591.042085
98032;5585;25684;11084;591.051894
98033;5585;26285;10898;591.059074
98034;5585;26494;11184;591.065112
98035;5585;26385;10866;591.070728
98036;5585;26032;10447;591.075375
98037;5585;26250;10315;591.079932
98038;5585;25884;11051;591.084038
98039;5585;25990;10728;591.088065
98040;5585;26344;11249;591.091864
98041;5585;26082;11167;591.095652
98042;5585;26071;10237;591.099634
98043;5585;26178;10977;591.103440
98044;5585;25944;11054;591.107246
98045;5585;25731;11117;591.111056
98046;5585;26347;11708;591.115090
98047;5585;26286;11422;591.118943
98048;5585;26804;10628;591.122757
98049;5585;25910;10384;591.126510
98050;5585;25959;11085;591.131512
98051;5585;25946;11417;591.137166
98052;5585;26300;11720;591.142783
98053;5585;26175;10471;591.147313
98054;5585;26008;11414;591.152039
98055;5585;26009;11645;591.156837
98056;5585;26439;10295;591.161572
98057;5585;25935;11757;591.166307
98058;5585;26150;10847;591.171106
98059;5585;25949;10997;591.175996
98060;5585;25977;10785;591.180745
98061;5585;26145;10200;591.185401
98062;5585;26001;10385;591.191030
98063;5585;26970;10827;591.197447
98064;5585;26365;10052;591.203199
98065;5585;26015;10677;591.209253
98066;5585;26872;10605;591.216037
98067;5585;25744;11216;591.221142
98068;5585;26643;10315;591.226852
98069;5585;26158;11169;591.233653
98070;5585;25765;11098;591.238689
98071;5585;26149;11675;591.243305
98072;5585;26439;10803;591.249140
98073;5585;25900;10253;591.254377
98074;5585;26145;10991;591.259073
98075;5585;26278;11247;591.263756
98076;5585;26434;10565;591.268418
98077;5585;26269;10453;591.272872
98078;5585;26079;10632;591.277346
98079;5585;25916;10590;591.283626
98080;5585;26008;10989;591.289735
98081;5585;26642;11117;591.296184
98082;5585;26069;11011;591.301099
98083;5585;26375;10845;591.305882
98084;5585;26140;10538;591.310562
98085;5585;26140;10474;591.314991
98086;5585;26194;10799;591.318853
98087;5585;26813;10744;591.322594
98088;5585;26347;10744;591.326255
98089;5585;26792;10587;591.330480
98090;5585;26118;11025;591.334214
98091;5585;26256;10807;591.337886
98092;5585;25862;10804;591.341570
98093;5585;26033;10411;591.346536
98094;5585;26370;11253;591.351727
98095;5585;26948;11041;591.356907
98096;5585;26334;10915;591.362431
98097;5585;26251;10314;591.367666
98098;5585;25962;10937;591.372861
98099;5585;26174;10657;591.377024
98100;5585;26493;10805;591.380983
98101;5585;26120;10185;591.384789
98102;5585;26728;10309;591.388518
98103;5585;26141;10923;591.392883
98104;5585;26044;10669;591.396955
98105;5585;26227;10952;591.400885
98106;5585;26444;10520;591.405132
98107;5585;26103;10178;591.409953
98108;5585;26169;10230;591.414314
98109;5585;26134;10766;591.418908
98110;5585;26429;9951;591.423554
98111;5585;26359;10971;591.428271
98112;5585;25826;10810;591.432923
98113;5585;26170;11116;591.438012
98114;5585;26126;11157;591.443480
98115;5585;25778;10979;591.448202
98116;5585;26521;11131;591.453067
98117;5585;25995;10889;591.457743
98118;5585;26875;10975;591.462694
98119;5585;26450;10802;591.467571
98120;5585;26182;11008;591.472361
98121;5585;25894;11320;591.477114
98122;5585;26177;11006;591.481935
98123;5585;26177;11131;591.487080
98124;5585;26206;11312;591.491826
98125;5585;26040;11476;591.496621
98126;5585;26406;10121;591.502062
98127;5585;26068;10523;591.506787
98128;5585;26420;10471;591.511363
98129;5585;26335;10462;591.516032
98130;5585;26437;10580;591.520641
98131;5585;26206;10405;591.525247
98132;5585;26177;10484;591.529861
98133;5585;26247;11074;591.537087
98134;5585;26110;10524;591.545551
98135;5585;26339;10464;591.553048
98136;5585;26034;10963;591.560258
98137;5585;26471;11387;591.567565
98138;5585;26269;10833;591.574672
98139;5585;26547;10592;591.581694
98140;5585;26526;10947;591.588728
98141;5585;26134;10881;591.596029
98142;5585;26182;11378;591.603302
98143;5585;26105;10666;591.610633
98144;5585;25891;10661;591.617669
98145;5585;26460;10418;591.624554
98146;5585;26266;10693;591.631542
98147;5585;26188;10475;591.638603
98148;5585;25967;10989;591.645941
98149;5585;26434;10676;591.653052
98150;5585;25970;11002;591.660320
98151;5585;26160;10784;591.667502
98152;5585;26171;10635;591.674773
98153;5585;26213;11737;591.682113
98154;5585;26447;10906;591.689371
98155;5585;26515;11284;591.696566
98156;5585;26375;11592;591.703335
98157;5585;26591;10926;591.710545
98158;5585;25723;11401;591.717820
98159;5585;26337;10705;591.725019
98160;5585;26552;10881;591.732140
98161;5585;25982;10351;591.738648
98162;5585;26315;10818;591.744323
98163;5585;25863;10903;591.749142
98164;5585;26172;10696;591.753810
98165;5585;25977;10382;591.757840
98166;5585;26379;10846;591.761796
98167;5585;26128;10300;591.765634
98168;5585;26403;10893;591.769483
98169;5585;26314;10570;591.773433
98170;5585;26097;10573;591.777428
98171;5585;25892;11280;591.781614
98172;5585;26417;10240;591.786032
98173;5585;25887;10503;591.790469
98174;5585;26580;11146;591.794467
98175;5585;25820;10565;591.798716
98176;5585;26015;10855;591.802671
98177;5585;26174;11066;591.806661
98178;5585;25981;10745;591.810836
98179;5585;26509;11776;591.815235
98180;5585;26227;11572;591.819440
98181;5585;25900;11448;591.823528
98182;5585;26112;11184;591.827933
98183;5585;26973;10773;591.831928
98184;5585;26071;10092;591.835919
98185;5585;26106;11160;591.839892
98186;5585;25966;10501;591.843895
98187;5585;25735;11135;591.847915
98188;5585;26122;10874;591.851893
98189;5585;26010;10294;591.855865
98190;5585;26212;10976;591.859923
98191;5585;26109;10436;591.863796
98192;5585;26130;11031;591.867773
98193;5585;25714;10404;591.871728
98194;5585;26299;10498;591.875810
98195;5585;26140;10588;591.879733
98196;5585;26562;11232;591.883736
98197;5585;26105;10610;591.887828
98198;5585;27140;11234;591.891899
98199;5585;26257;10937;591.895902
98200;5585;26269;10932;591.899770
98201;5585;25902;10715;591.903512
98202;5585;26461;10466;591.907442
98203;5585;26278;11005;591.911879
98204;5585;26642;10880;591.915697
98205;5585;26486;10590;591.919429
98206;5585;26089;10652;591.923249
98207;5585;26410;10850;591.927039
98208;5585;26173;11263;591.930909
98209;5585;26068;10412;591.934663
98210;5585;26873;10662;591.938473
98211;5585;26447;10462;591.942176
98212;5585;26572;11173;591.945946
98213;5585;26322;10930;591.949741
98214;5585;26307;10480;591.953505
98215;5585;26166;11170;591.957341
98216;5585;26201;11422;591.961129
98217;5585;26156;11349;591.964950
98218;5585;26176;11976;591.968896
98219;5585;26103;10830;591.972723
98220;5585;26324;10240;591.976533
98221;5585;26321;10251;591.980236
98222;5585;26268;10393;591.983999
98223;5585;25854;10622;591.987728
98224;5585;25828;10206;591.991377
98225;5585;26247;10419;591.995049
98226;5585;25858;11062;591.998731
98227;5585;26019;10552;592.002507
98228;5585;26107;10460;592.006156
98229;5585;26077;10365;592.010031
98230;5585;26111;10212;592.014313
98231;5585;25818;10754;592.018878
98232;5585;26117;10156;592.023514
98233;5585;26290;10600;592.028233
98234;5585;26121;10810;592.034391
98235;5585;26492;10266;592.040685
98236;5585;26566;11688;592.047031
98237;5585;26227;10545;592.053417
98238;5585;26280;10631;592.059746
98239;5585;25770;10562;592.064625
98240;5585;25706;10730;592.069307
98241;5585;26085;10347;592.073895
98242;5585;26517;11337;592.078904
98243;5585;26330;11310;592.083808
98244;5585;26786;10641;592.088339
98245;5585;26615;10713;592.092690
98246;5585;25978;10833;592.097421
98247;5585;26116;10421;592.102008
98248;5585;26392;10731;592.106635
98249;5585;26214;10679;592.113000
98250;5585;26373;10316;592.119401
98251;5585;27009;10936;592.124844
98252;5585;25843;10966;592.129471
98253;5585;25855;10687;592.134699
98254;5585;26648;10316;592.141308
98255;5585;26151;10931;592.146722
98256;5585;26027;10766;592.152638
98257;5585;26898;10423;592.158576
98258;5585;26289;10665;592.163948
98259;5585;26119;11299;592.169600
98260;5585;26738;10883;592.175206
98261;5585;26149;11027;592.181740
98262;5585;26194;11982;592.189205
98263;5585;26176;11656;592.195754
98264;5585;26032;10651;592.202763
98265;5585;25886;10752;592.210767
98266;5585;26640;10999;592.218514
98267;5585;25539;11061;592.224924
98268;5585;25881;11309;592.231651
98269;5585;26369;11114;592.238103
98270;5585;25950;11266;592.244640
98271;5585;25798;10532;592.252616
98272;5585;26472;10547;592.261150
98273;5585;26470;10696;592.268562
98274;5585;26297;11351;592.275906
98275;5585;26081;10884;592.284528
98276;5585;26539;10324;592.291205
98277;5585;26002;10328;592.298002
98278;5585;26827;10660;592.305391
98279;5585;26347;11209;592.314908
98280;5585;25924;10940;592.324876
98281;5585;26070;11501;592.332948
98282;5585;26528;11036;592.340062
98283;5585;25932;10273;592.347382
98284;5585;26048;10563;592.356000
98285;5585;26480;10602;592.364918
98286;5585;26434;10845;592.372683
98287;5585;26444;11256;592.381148
98288;5585;26138;10801;592.387901
98289;5585;26159;10337;592.394175
98290;5585;25872;10699;592.400442
98291;5585;25936;11026;592.407112
98292;5585;26418;10881;592.412947
98293;5585;26248;10602;592.418575
98294;5585;26559;11248;592.425788
98295;5585;26010;11048;592.433131
98296;5585;26780;11486;592.440467
98297;5585;26196;10660;592.447605
98298;5585;26292;10370;592.454728
98299;5585;26203;11207;592.461855
98300;5585;26395;11070;592.469221
98301;5585;25719;11240;592.476525
98302;5585;26184;10823;592.485128
98303;5585;26235;10159;592.492209
98304;5585;25649;10719;592.501243
98305;5585;26379;10345;592.508390
98306;5585;26179;10093;592.515932
98307;5585;26048;10604;592.523008
98308;5585;26375;10803;592.530262
98309;5585;26406;11527;592.537579
98310;5585;26854;11460;592.544970
98311;5585;25940;11073;592.552265
98312;5585;26389;10764;592.559581
98313;5585;26237;10652;592.564149
98314;5585;25952;10747;592.567876
98315;5585;25978;10708;592.571593
98316;5585;26576;10970;592.576428
98317;5585;26091;10480;592.581565
98318;5585;26048;10829;592.585703
98319;5585;26233;10752;592.589558
98320;5585;26048;10780;592.593264
98321;5585;26471;10743;592.597063
98322;5585;26034;11345;592.600840
98323;5585;26347;11161;592.604787
98324;5585;26286;10941;592.610773
98325;5585;26120;10881;592.616468
98326;5585;26399;10820;592.621743
98327;5585;26593;11123;592.626372
98328;5585;26370;10947;592.630229
98329;5585;26376;10215;592.633864
98330;5585;25826;10596;592.637754
98331;5585;26738;11080;592.641494
98332;5585;26148;10733;592.645373
98333;5585;26209;11053;592.649192
98334;5585;25888;11005;592.653048
98335;5585;26099;10879;592.656885
98336;5585;26129;11536;592.660689
98337;5585;26167;11475;592.664618
98338;5585;26270;11016;592.668603
98339;5585;26218;10228;592.672309
98340;5585;26011;10969;592.676163
98341;5585;26047;11306;592.679888
98342;5585;26254;10704;592.683801
98343;5585;25991;10958;592.688000
98344;5585;26354;11139;592.692526
98345;5585;26182;11718;592.697328
98346;5585;26349;10985;592.701337
98347;5585;26131;11040;592.705087
98348;5585;26299;11113;592.708818
98349;5585;26541;11248;592.712544
98350;5585;25834;10637;592.716390
98351;5585;25979;11267;592.720194
98352;5585;26701;10822;592.723978
98353;5585;25890;11243;592.727744
98354;5585;26161;10653;592.731513
98355;5585;26011;10840;592.735334
98356;5585;26369;10638;592.739034
98357;5585;26039;10422;592.742717
98358;5585;26312;11276;592.747543
98359;5585;25744;11057;592.751764
98360;5585;26242;10883;592.755848
98361;5585;25934;10493;592.760073
98362;5585;25953;10019;592.764068
98363;5585;25938;10526;592.768082
98364;5585;26246;10677;592.772068
98365;5585;26063;11088;592.776222
98366;5585;26188;10948;592.780358
98367;5585;26113;10726;592.784472
98368;5585;26443;11114;592.788713
98369;5585;25721;10761;592.792994
98370;5585;26257;10274;592.797076
98371;5585;26338;11031;592.801269
98372;5585;26185;10655;592.805384
98373;5585;26927;10729;592.809629
98374;5585;26023;11265;592.813829
98375;5585;26533;11367;592.818076
98376;5585;26162;10656;592.822176
98377;5585;26389;10980;592.826367
98378;5585;26237;11019;592.830516
98379;5585;25996;10420;592.834691
98380;5585;25978;10440;592.839124
98381;5585;26276;10921;592.843350
98382;5585;26580;10815;592.847560
98383;5585;26313;11715;592.851857
98384;5585;26143;10715;592.856237
98385;5585;26210;10909;592.860383
98386;5585;26247;10750;592.864471
98387;5585;26401;10237;592.868523
98388;5585;25688;11470;592.873391
98389;5585;25748;10314;592.877941
98390;5585;26306;10765;592.882554
98391;5585;25983;10853;592.887262
98392;5585;26583;10234;592.891881
98393;5585;26050;10928;592.896562
98394;5585;26213;10693;592.901232
98395;5585;26356;11362;592.905897
98396;5585;25772;11062;592.910615
98397;5585;25879;11141;592.915311
98398;5585;25797;11352;592.920239
98399;5585;26310;11064;592.925094
98400;5585;26138;10761;592.929862
98401;5585;25918;11120;592.934810
98402;5585;26283;11403;592.939600
98403;5585;26233;11554;592.944333
98404;5585;26064;10948;592.949237
98405;5585;26407;11567;592.954010
98406;5585;26470;10628;592.958696
98407;5585;26216;10358;592.962613
98408;5585;26608;10419;592.966662
98409;5585;26674;11211;592.970461
98410;5585;25940;11105;592.974204
98411;5585;26181;10951;592.977916
98412;5585;25948;11085;592.981697
98413;5585;26230;10808;592.985469
98414;5585;26038;11075;592.989172
98415;5585;26129;10975;592.992921
98416;5585;25723;11185;592.996774
98417;5585;26153;10489;593.000431
98418;5585;25994;10676;593.004169
98419;5585;26086;10472;593.007840
98420;5585;26097;11304;593.011890
98421;5585;26020;10450;593.015575
98422;5585;26619;10859;593.019289
98423;5585;26364;10570;593.022969
98424;5585;26160;10644;593.026770
98425;5585;25924;11024;593.030559
98426;5585;25944;10210;593.034227
98427;5585;26241;11184;593.037989
98428;5585;25790;11172;593.042101
98429;5585;26354;10503;593.047211
98430;5585;26250;10823;593.052396
98431;5585;26162;11035;593.057426
98432;5585;25716;10619;593.061243
98433;5585;26303;10813;593.065025
98434;5585;26161;10795;593.068718
98435;5585;26073;11296;593.072537
98436;5585;26306;10635;593.076400
98437;5585;26567;10815;593.080195
98438;5585;26644;10844;593.083902
98439;5585;26053;11679;593.087792
98440;5585;26043;11188;593.093089
98441;5585;26039;10293;593.098219
98442;5585;26342;11091;593.103692
98443;5585;26559;11229;593.107969
98444;5585;25972;11118;593.112531
98445;5585;26410;10470;593.116442
98446;5585;26093;10433;593.120339
98447;5585;26003;10525;593.124020
98448;5585;26215;9942;593.127755
98449;5585;26276;10601;593.131418
98450;5585;25979;11226;593.135519
98451;5585;26630;11227;593.139319
98452;5585;26755;11256;593.143164
98453;5585;26214;10415;593.146977
98454;5585;26534;10494;593.150975
98455;5585;26521;11286;593.154755
98456;5585;26159;10881;593.158599
98457;5585;26501;10860;593.162484
98458;5585;26008;10614;593.166456
98459;5585;26235;10695;593.170315
98460;5585;26102;9943;593.174074
98461;5585;26044;10543;593.177860
98462;5585;25774;11241;593.181701
98463;5585;26060;10998;593.185457
98464;5585;25930;11113;593.189223
98465;5585;26662;11154;593.192937
98466;5585;26193;11620;593.197025
98467;5585;26034;10874;593.202217
98468;5585;26464;10992;593.207282
98469;5585;26374;10852;593.212404
98470;5585;26166;10651;593.216610
98471;5585;26731;10630;593.220897
98472;5585;26424;10853;593.225601
98473;5585;25907;10893;593.230388
98474;5585;26509;10595;593.234660
98475;5585;26484;11122;593.238964
98476;5585;26222;10379;593.243140
98477;5585;26273;10903;593.247417
98478;5585;26737;10206;593.251546
98479;5585;26355;10164;593.255632
98480;5585;26039;11296;593.259884
98481;5585;26046;10381;593.264012
98482;5585;26470;10460;593.267737
98483;5585;26426;10639;593.271414
98484;5585;26255;11489;593.275241
98485;5585;26317;11265;593.278988
98486;5585;25602;10033;593.282668
98487;5585;26558;10716;593.286327
98488;5585;26585;10952;593.290037
98489;5585;26170;10777;593.293755
98490;5585;25951;11097;593.297544
98491;5585;26115;11093;593.301283
98492;5585;25969;10605;593.305019
98493;5585;26510;11239;593.308888
98494;5585;26215;10642;593.312602
98495;5585;25987;10797;593.316243
98496;5585;25739;11032;593.319985
98497;5585;25834;11387;593.324079
98498;5585;25997;11360;593.328487
98499;5585;25754;11356;593.333213
98500;5585;26033;10713;593.338225
98501;5585;26122;10642;593.343705
98502;5585;25592;11295;593.349767
98503;5585;26380;10814;593.356789
98504;5585;26770;10510;593.363061
98505;5585;25996;9800;593.369169
98506;5585;26341;10755;593.375354
98507;5585;26390;10579;593.381543
98508;5585;26470;11745;593.387790
98509;5585;25944;10278;593.393902
98510;5585;25929;10530;593.400148
98511;5585;25900;10687;593.406357
98512;5585;26377;10820;593.412592
98513;5585;26108;11189;593.419867
98514;5585;26136;10641;593.427155
98515;5585;26379;10693;593.434438
98516;5585;25790;10424;593.441425
98517;5585;25807;10933;593.448642
98518;5585;25647;10825;593.455712
98519;5585;26187;10916;593.462926
98520;5585;26474;10673;593.470103
98521;5585;26354;10877;593.477739
98522;5585;26545;10923;593.485101
98523;5585;26525;10655;593.492678
98524;5585;26140;10544;593.499882
98525;5585;26288;10425;593.507103
98526;5585;26313;10980;593.517271
98527;5585;26558;11239;593.526592
98528;5585;26077;11160;593.534354
98529;5585;26251;10936;593.540214
98530;5585;25977;10549;593.544657
98531;5585;26351;11018;593.548581
98532;5585;26091;10930;593.552571
98533;5585;25903;11673;593.556778
